Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
2010/12/8,44,57,35,0,,
2010/12/9,47,59,37,0,,
2010/12/10,53,67,40,0,,
2010/12/11,48,56,43,0,,
2010/12/12,48,49,46,0.41,,
2010/12/13,49,51,46,0.46,,
2010/12/14,38,46,36,0.06,,
2010/12/15,32,36,31,0.02,,
2010/12/16,31,35,27,0,,
2010/12/17,37,48,29,0,,
2010/12/18,39,54,29,0,,
2010/12/19,47,58,38,0,,
2010/12/20,45,55,34,0,,
2010/12/21,47,58,38,0,,
2010/12/22,47,63,36,0,,
2010/12/23,48,64,37,0,,
2010/12/24,36,46,33,0,,
2010/12/25,31,36,26,0,,
2010/12/26,36,45,27,0,,
2010/12/27,43,55,30,0,,
2010/12/28,43,51,37,0,,
2010/12/29,44,54,33,0,,
2010/12/30,36,50,32,0,,
2010/12/31,29,35,24,0,,
2011/1/1,29,36,22,0,,
2011/1/2,33,38,28,0,,
2011/1/3,31,37,28,0.02,,
2011/1/4,32,42,24,0,,
2011/1/5,36,38,30,0,,
2011/1/6,31,36,26,0,,
2011/1/7,28,38,22,0,,
2011/1/8,31,45,23,0,,
2011/1/9,34,40,29,0,,
2011/1/10,27,36,20,0,,
2011/1/11,29,41,19,0,,
2011/1/12,31,40,22,0,,
2011/1/13,34,44,26,0,,
2011/1/14,39,46,34,0,,
2011/1/15,32,41,27,0,,
2011/1/16,24,34,15,0,,
2011/1/17,28,34,21,0,,
2011/1/18,29,32,28,0.04,,
2011/1/19,31,34,28,0.02,,
2011/1/20,30,33,29,0.17,,
2011/1/21,31,38,24,0.03,,
2011/1/22,32,41,24,0,,
2011/1/23,37,43,30,0,,
2011/1/24,33,41,25,0,,
2011/1/25,33,42,27,0,,
2011/1/26,37,43,32,0,,
2011/1/27,35,39,33,0.04,,
2011/1/28,33,37,32,0.11,,
2011/1/29,32,38,29,0,,
2011/1/30,30,38,24,0,,
2011/1/31,31,46,21,0,,
2011/2/1,36,49,27,0,,
2011/2/2,38,53,27,0,,
2011/2/3,42,58,29,0,,
2011/2/4,44,60,30,0,,
2011/2/5,45,61,33,0,,
2011/2/6,53,66,44,0,,
2011/2/7,46,56,37,0,,
2011/2/8,50,57,45,0,,
2011/2/9,41,47,36,0.02,,
2011/2/10,34,36,33,0.17,,
2011/2/11,34,42,26,0,,
2011/2/12,34,38,29,0,,
2011/2/13,31,36,27,0.03,,
2011/2/14,32,37,30,0.04,,
2011/2/15,33,40,25,0,,
2011/2/16,37,38,36,0.03,,
2011/2/17,35,39,33,0,,
2011/2/18,37,44,29,0,,
2011/2/19,40,47,35,0,,
2011/2/20,38,48,32,0,,
2011/2/21,42,54,31,0,,
2011/2/22,44,57,36,0,,
2011/2/23,50,64,40,0,,
2011/2/24,56,71,43,0,,
2011/2/25,48,60,45,0,,
2011/2/26,45,50,41,0.35,,
2011/2/27,44,50,40,0.01,,
2011/2/28,39,42,36,0.03,,
2011/3/1,34,38,33,0.11,,
2011/3/2,39,49,29,0,,
2011/3/3,43,51,38,0,,
2011/3/4,42,51,34,0,,
2011/3/5,43,50,36,0,,
2011/3/6,45,47,44,0.06,,
2011/3/7,46,56,35,0,,
2011/3/8,49,63,36,0,,
2011/3/9,49,60,41,0,,
2011/3/10,47,61,36,0,,
2011/3/11,51,62,39,0,,
2011/3/12,56,70,45,0,,
2011/3/13,58,70,47,0,,
2011/3/14,54,62,47,0.03,,
2011/3/15,47,53,40,0,,
2011/3/16,48,58,35,0,,
2011/3/17,50,64,36,0,,
2011/3/18,54,65,46,0,,
2011/3/19,54,60,50,0.07,,
2011/3/20,49,53,47,0.31,,
2011/3/21,41,47,38,1.06,,
2011/3/22,45,54,40,0.06,,
2011/3/23,49,59,37,0,,
2011/3/24,50,59,43,0,,
2011/3/25,48,57,40,0,,
2011/3/26,51,62,41,0,,
2011/3/27,55,66,43,0,,
2011/3/28,55,68,42,0,,
2011/3/29,53,62,45,0,,
2011/3/30,52,64,42,0,,
2011/3/31,58,73,44,0,,
2011/4/1,63,77,53,0,,
2011/4/2,51,68,46,0,,
2011/4/3,46,54,40,0.23,,
2011/4/4,52,64,40,0,,
2011/4/5,51,60,42,0,,
2011/4/6,51,54,50,0.16,,
2011/4/7,53,56,50,0.02,,
2011/4/8,58,67,49,0,,
2011/4/9,62,75,53,0,,
2011/4/10,67,80,54,0,,
2011/4/11,56,72,45,0,,
2011/4/12,60,71,48,0,,
2011/4/13,63,72,56,0,,
2011/4/14,68,82,56,0,,
2011/4/15,74,87,65,0,,
2011/4/16,60,75,56,0,,
2011/4/17,62,76,47,0,,
2011/4/18,62,70,55,0,,
2011/4/19,58,69,44,0,,
2011/4/20,63,78,50,0,,
2011/4/21,63,67,60,0,,
2011/4/22,62,67,58,0.01,,
2011/4/23,64,79,49,0,,
2011/4/24,63,73,56,0,,
2011/4/25,72,89,55,0,,
2011/4/26,79,89,65,0,,
2011/4/27,70,77,63,0.04,,
2011/4/28,66,79,53,0,,
2011/4/29,76,94,60,0,,
2011/4/30,82,89,76,0,,
2011/5/1,75,83,66,0,,
2011/5/2,68,77,62,0,,
2011/5/3,63,72,56,0.2,,
2011/5/4,62,72,54,0,,
2011/5/5,64,77,53,0,,
2011/5/6,74,88,61,0,,
2011/5/7,80,92,68,0,,
2011/5/8,84,96,74,0,,
2011/5/9,83,89,77,0,,
2011/5/10,84,94,76,0.33,,
2011/5/11,62,81,59,0.54,,
2011/5/12,71,81,61,0.05,,
2011/5/13,73,83,58,0,,
2011/5/14,73,82,65,0,,
2011/5/15,73,85,58,0,,
2011/5/16,77,87,67,0,,
2011/5/17,78,89,66,0,,
2011/5/18,81,92,67,0,,
2011/5/19,85,96,73,0,,
2011/5/20,84,99,74,0,,
2011/5/21,66,77,65,0,,
2011/5/22,58,66,52,0.15,,
2011/5/23,58,64,49,0.31,,
2011/5/24,68,76,59,0,,
2011/5/25,69,78,63,0,,
2011/5/26,66,72,61,0,,
2011/5/27,69,80,59,0,,
2011/5/28,70,80,61,0,,
2011/5/29,72,86,58,0,,
2011/5/30,77,87,69,0,,
2011/5/31,72,80,70,0.02,,
2011/6/1,75,91,60,0,,
2011/6/2,80,91,69,0,,
2011/6/3,80,93,69,0,,
2011/6/4,76,84,72,0.07,,
2011/6/5,75,80,69,0,,
2011/6/6,70,77,69,0.23,,
2011/6/7,73,82,67,0,,
2011/6/8,80,96,67,0,,
2011/6/9,85,99,76,0,,
2011/6/10,74,80,71,0.51,,
2011/6/11,74,80,69,0.01,,
2011/6/12,80,88,70,0,,
2011/6/13,78,83,76,0,,
2011/6/14,70,78,66,0.81,,
2011/6/15,68,71,66,0.03,,
2011/6/16,73,80,67,0,,
2011/6/17,72,75,71,0.74,,
2011/6/18,70,73,67,2.78,,
2011/6/19,71,76,67,0,,
2011/6/20,73,82,67,0,,
2011/6/21,75,80,71,0.56,,
2011/6/22,80,91,76,0,,
2011/6/23,86,95,76,0,,
2011/6/24,78,88,74,1.45,,
2011/6/25,70,74,68,5.1,,
2011/6/26,74,81,68,0,,
2011/6/27,79,88,68,0,,
2011/6/28,82,92,75,0.02,,
2011/6/29,82,89,77,0,,
2011/6/30,82,86,79,0,,
2011/7/1,85,92,80,0,,
2011/7/2,89,97,80,0,,
2011/7/3,90,97,83,0,,
2011/7/4,85,92,81,0.02,,
2011/7/5,80,87,78,0.2,,
2011/7/6,86,92,80,0,,
2011/7/7,87,91,83,0,,
2011/7/8,79,85,72,0.1,,
2011/7/9,83,92,74,0,,
2011/7/10,84,91,79,0,,
2011/7/11,79,85,72,0.16,,
2011/7/12,76,79,72,1.51,,
2011/7/13,77,80,76,0.07,,
2011/7/14,73,77,69,0.16,,
2011/7/15,74,76,72,0.69,,
2011/7/16,75,79,73,0,,
2011/7/17,76,78,75,0.38,,
2011/7/18,78,85,75,3.99,,
2011/7/19,78,80,76,1.32,,
2011/7/20,78,83,75,0.02,,
2011/7/21,82,92,73,0,,
2011/7/22,86,96,79,0,,
2011/7/23,87,96,81,0,,
2011/7/24,87,97,81,0,,
2011/7/25,89,98,81,0,,
2011/7/26,83,92,75,2.31,,
2011/7/27,85,94,80,0,,
2011/7/28,86,96,80,0,,
2011/7/29,90,98,83,0,,
2011/7/30,89,99,83,0,,
2011/7/31,85,92,81,0,,
2011/8/1,83,90,78,0,,
2011/8/2,82,91,78,0.17,,
2011/8/3,80,86,77,0.26,,
2011/8/4,80,87,74,0.03,,
2011/8/5,83,91,79,0.02,,
2011/8/6,84,92,78,0,,
2011/8/7,82,92,78,0.53,,
2011/8/8,82,88,78,0.02,,
2011/8/9,81,90,79,0.23,,
2011/8/10,80,91,75,3.06,,
2011/8/11,82,90,77,0.05,,
2011/8/12,84,91,78,0.48,,
2011/8/13,82,93,75,0.81,,
2011/8/14,84,95,76,0,,
2011/8/15,88,97,80,0,,
2011/8/16,89,94,83,0,,
2011/8/17,86,94,77,0.12,,
2011/8/18,83,92,79,0.44,,
2011/8/19,79,86,74,0.7,,
2011/8/20,81,87,77,0,,
2011/8/21,77,81,74,0,,
2011/8/22,74,76,73,1.5,,
2011/8/23,74,78,72,0.07,,
2011/8/24,70,75,64,1.13,,
2011/8/25,72,76,68,0.09,,
2011/8/26,77,83,73,0.02,,
2011/8/27,80,90,75,0,,
2011/8/28,81,86,75,0.75,,
2011/8/29,80,85,77,0,,
2011/8/30,78,79,75,0.63,,
2011/8/31,79,86,75,0.1,,
2011/9/1,80,89,74,0,,
2011/9/2,80,88,72,0,,
2011/9/3,78,88,71,0,,
2011/9/4,79,88,71,0,,
2011/9/5,76,84,71,0,,
2011/9/6,76,81,71,0,,
2011/9/7,74,79,70,0.02,,
2011/9/8,73,76,71,0.01,,
2011/9/9,72,75,70,0,,
2011/9/10,71,75,69,0.02,,
2011/9/11,74,79,70,0,,
2011/9/12,77,84,71,0,,
2011/9/13,79,87,74,0,,
2011/9/14,83,94,75,0,,
2011/9/15,84,95,77,0,,
2011/9/16,81,88,78,0,,
2011/9/17,78,85,71,0,,
2011/9/18,69,74,65,0,,
2011/9/19,60,66,59,0,,
2011/9/20,63,68,58,0,,
2011/9/21,67,77,62,0,,
2011/9/22,68,80,59,0,,
2011/9/23,68,81,58,0,,
2011/9/24,70,80,60,0,,
2011/9/25,71,79,64,0,,
2011/9/26,73,82,67,0,,
2011/9/27,73,80,69,0.04,,
2011/9/28,76,83,71,0,,
2011/9/29,71,79,66,0,,
2011/9/30,66,69,64,0.41,,
2011/10/1,65,68,63,0,,
2011/10/2,62,64,60,0.15,,
2011/10/3,63,69,59,0.01,,
2011/10/4,63,71,53,0,,
2011/10/5,66,74,59,0,,
2011/10/6,67,79,57,0,,
2011/10/7,67,78,56,0,,
2011/10/8,68,79,61,0,,
2011/10/9,69,80,61,0,,
2011/10/10,71,81,65,0,,
2011/10/11,70,76,66,0,,
2011/10/12,64,70,61,0.18,,
2011/10/13,62,66,59,0.01,,
2011/10/14,66,77,61,0,,
2011/10/15,64,73,56,0,,
2011/10/16,63,75,53,0,,
2011/10/17,65,80,53,0,,
2011/10/18,65,75,58,0,,
2011/10/19,61,70,52,0,,
2011/10/20,64,72,58,0,,
2011/10/21,67,77,62,0,,
2011/10/22,66,74,59,0,,
2011/10/23,65,72,62,0.01,,
2011/10/24,59,63,57,0.58,,
2011/10/25,56,64,48,0,,
2011/10/26,54,61,48,0,,
2011/10/27,60,67,54,0,,
2011/10/28,60,64,58,0.04,,
2011/10/29,58,60,56,0.16,,
2011/10/30,62,68,58,0,,
2011/10/31,60,68,55,0,,
2011/11/1,63,73,55,0,,
2011/11/2,66,73,61,0,,
2011/11/3,67,77,62,0,,
2011/11/4,70,76,67,0.02,,
2011/11/5,69,71,67,0.14,,
2011/11/6,64,67,62,0,,
2011/11/7,61,66,59,0,,
2011/11/8,59,61,58,0,,
2011/11/9,56,59,54,0,,
2011/11/10,56,63,52,0,,
2011/11/11,53,65,44,0,,
2011/11/12,56,70,46,0,,
2011/11/13,56,67,50,0,,
2011/11/14,59,66,54,0,,
2011/11/15,58,66,53,0,,
2011/11/16,62,71,54,0,,
2011/11/17,68,77,63,0,,
2011/11/18,65,70,63,0,,
2011/11/19,56,63,54,0.1,,
2011/11/20,51,59,46,0,,
2011/11/21,50,59,44,0,,
2011/11/22,54,62,48,0,,
2011/11/23,49,57,42,0,,
2011/11/24,45,55,35,0,,
2011/11/25,54,66,47,0,,
2011/11/26,59,72,50,0,,
2011/11/27,59,71,51,0,,
2011/11/28,63,72,53,0,,
2011/11/29,61,65,59,0.02,,
2011/11/30,46,62,36,0.56,,
2011/12/1,40,45,35,0.01,,
2011/12/2,39,46,36,0,,
2011/12/3,42,50,35,0,,
2011/12/4,45,52,36,0,,
2011/12/5,51,55,48,0,,
2011/12/6,53,56,51,0.05,,
2011/12/7,50,53,46,0.41,,
2011/12/8,42,46,37,0.16,,
2011/12/9,33,39,29,0,,
2011/12/10,34,42,27,0,,
2011/12/11,34,46,25,0,,
2011/12/12,36,48,28,0,,
2011/12/13,39,51,30,0,,
2011/12/14,40,52,31,0,,
2011/12/15,39,46,35,0,,
2011/12/16,33,41,26,0,,
2011/12/17,31,41,23,0,,
2011/12/18,35,42,30,0,,
2011/12/19,37,49,29,0,,
2011/12/20,43,48,38,0,,
2011/12/21,43,47,40,0,,
2011/12/22,38,45,33,0,,
2011/12/23,33,44,25,0,,
2011/12/24,35,46,28,0,,
2011/12/25,35,50,28,0,,
2011/12/26,39,47,31,0,,
2011/12/27,43,47,39,0,,
2011/12/28,45,53,39,0,,
2011/12/29,43,51,38,0,,
2011/12/30,40,48,31,0,,
2011/12/31,38,48,33,0,,
2012/1/1,39,48,34,0,,
2012/1/2,37,47,28,0,,
2012/1/3,35,40,33,0,,
2012/1/4,31,40,26,0,,
2012/1/5,32,42,23,0,,
2012/1/6,37,45,34,0,,
2012/1/7,38,47,30,0,,
2012/1/8,36,41,34,0.05,,
2012/1/9,40,45,37,0,,
2012/1/10,41,48,35,0,,
2012/1/11,38,45,35,0,,
2012/1/12,36,41,30,0,,
2012/1/13,41,44,39,0,,
2012/1/14,40,42,38,0.09,,
2012/1/15,40,42,38,0.05,,
2012/1/16,43,47,39,0,,
2012/1/17,42,46,39,0,,
2012/1/18,41,44,40,0.17,,
2012/1/19,43,46,40,0.04,,
2012/1/20,40,43,37,0,,
2012/1/21,34,40,30,0.06,,
2012/1/22,27,33,24,0.01,,
2012/1/23,27,36,19,0,,
2012/1/24,30,38,24,0,,
2012/1/25,31,42,22,0,,
2012/1/26,33,45,24,0,,
2012/1/27,39,50,27,0,,
2012/1/28,41,43,40,0.31,,
2012/1/29,42,48,37,0,,
2012/1/30,40,45,38,0.04,,
2012/1/31,40,50,28,0,,
2012/2/1,37,43,34,0,,
2012/2/2,30,37,25,0,,
2012/2/3,32,42,24,0,,
2012/2/4,37,46,27,0,,
2012/2/5,44,53,39,0,,
2012/2/6,42,43,41,0.3,,
2012/2/7,31,43,28,0,,
2012/2/8,31,39,26,0,,
2012/2/9,30,39,24,0.02,,
2012/2/10,34,40,31,0,,
2012/2/11,35,46,26,0,,
2012/2/12,39,41,35,0.22,,
2012/2/13,40,41,39,0.04,,
2012/2/14,40,43,38,0.85,,
2012/2/15,37,41,33,0.41,,
2012/2/16,38,46,33,0,,
2012/2/17,39,46,33,0,,
2012/2/18,35,44,28,0,,
2012/2/19,36,46,27,0,,
2012/2/20,38,43,32,0.02,,
2012/2/21,45,52,40,0,,
2012/2/22,45,47,44,0.89,,
2012/2/23,44,46,40,0,,
2012/2/24,38,40,36,0,,
2012/2/25,37,40,34,0,,
2012/2/26,37,44,31,0,,
2012/2/27,37,42,30,0,,
2012/2/28,37,40,33,0.04,,
2012/2/29,40,43,35,0.09,,
2012/3/1,43,49,40,0.08,,
2012/3/2,41,44,40,0.01,,
2012/3/3,40,43,38,0.01,,
2012/3/4,41,42,39,0.39,,
2012/3/5,39,42,38,0.26,,
2012/3/6,44,55,34,0,,
2012/3/7,43,49,38,0.05,,
2012/3/8,42,46,38,0.2,,
2012/3/9,43,48,39,0,,
2012/3/10,43,54,33,0,,
2012/3/11,42,49,36,0,,
2012/3/12,38,48,29,0,,
2012/3/13,46,60,36,0,,
2012/3/14,52,66,41,0,,
2012/3/15,51,57,49,0.48,,
2012/3/16,51,52,50,0.14,,
2012/3/17,50,54,46,0.03,,
2012/3/18,54,62,50,0,,
2012/3/19,42,50,40,0.17,,
2012/3/20,44,53,39,0.04,,
2012/3/21,47,56,36,0,,
2012/3/22,47,51,44,0.85,,
2012/3/23,47,56,41,0.08,,
2012/3/24,53,64,38,0,,
2012/3/25,55,71,42,0,,
2012/3/26,56,70,45,0,,
2012/3/27,63,80,49,0,,
2012/3/28,65,78,53,0,,
2012/3/29,58,65,53,0,,
2012/3/30,57,60,55,0.33,,
2012/3/31,57,68,43,0,,
2012/4/1,59,74,46,0,,
2012/4/2,64,81,53,0,,
2012/4/3,53,62,45,0.06,,
2012/4/4,58,72,44,0,,
2012/4/5,60,72,51,0,,
2012/4/6,62,77,49,0,,
2012/4/7,65,75,55,0,,
2012/4/8,65,77,57,0,,
2012/4/9,62,71,57,0.04,,
2012/4/10,67,78,61,0.69,,
2012/4/11,65,72,59,0.04,,
2012/4/12,61,71,52,0,,
2012/4/13,60,67,57,0.16,,
2012/4/14,60,70,51,0,,
2012/4/15,64,72,57,0.01,,
2012/4/16,65,77,56,0,,
2012/4/17,63,72,54,0,,
2012/4/18,64,74,57,0,,
2012/4/19,65,73,61,0,,
2012/4/20,59,62,58,0.11,,
2012/4/21,59,66,55,0.13,,
2012/4/22,67,80,54,0,,
2012/4/23,74,89,61,0,,
2012/4/24,72,77,68,0.08,,
2012/4/25,66,72,60,0.02,,
2012/4/26,66,76,54,0,,
2012/4/27,69,83,54,0,,
2012/4/28,74,86,62,0,,
2012/4/29,70,76,68,0.87,,
2012/4/30,64,68,62,0.01,,
2012/5/1,62,64,61,0.23,,
2012/5/2,68,80,59,0,,
2012/5/3,73,83,61,0,,
2012/5/4,77,87,67,0,,
2012/5/5,77,89,64,0,,
2012/5/6,78,90,64,0,,
2012/5/7,77,90,68,0.08,,
2012/5/8,72,78,69,1.03,,
2012/5/9,67,74,62,0,,
2012/5/10,71,81,64,0,,
2012/5/11,70,81,62,0,,
2012/5/12,73,82,65,0,,
2012/5/13,69,74,66,0.1,,
2012/5/14,66,70,62,0.26,,
2012/5/15,69,80,58,0.05,,
2012/5/16,76,86,62,0,,
2012/5/17,77,89,62,0,,
2012/5/18,78,88,66,0,,
2012/5/19,64,79,60,0.28,,
2012/5/20,64,72,58,0,,
2012/5/21,67,78,59,0,,
2012/5/22,69,78,60,0,,
2012/5/23,70,75,66,0.01,,
2012/5/24,69,74,67,0.02,,
2012/5/25,72,81,64,0.02,,
2012/5/26,75,82,67,0,,
2012/5/27,75,86,65,0,,
2012/5/28,76,86,66,0,,
2012/5/29,75,85,68,0.08,,
2012/5/30,67,71,65,0.31,,
2012/5/31,71,79,64,0,,
2012/6/1,71,76,67,0,,
2012/6/2,74,82,65,0,,
2012/6/3,73,80,66,0,,
2012/6/4,74,81,68,0,,
2012/6/5,77,85,70,0,,
2012/6/6,73,79,70,0.24,,
2012/6/7,77,86,71,0.07,,
2012/6/8,84,92,76,0,,
2012/6/9,85,92,78,0,,
2012/6/10,77,84,76,0,,
2012/6/11,78,87,73,0,,
2012/6/12,82,93,70,0,,
2012/6/13,83,96,73,0,,
2012/6/14,81,89,73,0,,
2012/6/15,82,88,75,0,,
2012/6/16,78,84,73,0,,
2012/6/17,74,79,70,0,,
2012/6/18,77,83,73,0,,
2012/6/19,75,84,70,0,,
2012/6/20,78,87,69,0,,
2012/6/21,79,87,71,0,,
2012/6/22,80,87,73,0,,
2012/6/23,76,81,72,0,,
2012/6/24,77,85,71,0,,
2012/6/25,81,91,72,0,,
2012/6/26,76,84,73,0,,
2012/6/27,73,75,70,0.04,,
2012/6/28,76,81,74,0.35,,
2012/6/29,82,91,75,0,,
2012/6/30,84,90,80,0,,
2012/7/1,83,90,77,0.41,,
2012/7/2,82,92,74,0,,
2012/7/3,82,95,74,1.45,,
2012/7/4,81,90,73,0.45,,
2012/7/5,89,97,79,0,,
2012/7/6,87,92,83,0,,
2012/7/7,82,88,76,0.76,,
2012/7/8,85,96,80,0,,
2012/7/9,88,98,79,0,,
2012/7/10,90,97,85,0,,
2012/7/11,87,94,81,0.07,,
2012/7/12,81,88,76,0.69,,
2012/7/13,78,83,75,0.92,,
2012/7/14,74,77,73,2.2,,
2012/7/15,78,85,71,0,,
2012/7/16,81,89,72,0,,
2012/7/17,80,87,75,0,,
2012/7/18,81,89,73,0,,
2012/7/19,85,92,75,0,,
2012/7/20,84,94,77,0,,
2012/7/21,87,97,78,0,,
2012/7/22,90,97,82,0,,
2012/7/23,89,96,83,0,,
2012/7/24,88,95,82,0,,
2012/7/25,87,94,81,0,,
2012/7/26,88,97,80,0,,
2012/7/27,89,97,81,0,,
2012/7/28,89,97,81,0,,
2012/7/29,90,99,83,0,,
2012/7/30,90,99,83,0,,
2012/7/31,88,95,81,0,,
2012/8/1,87,95,80,0,,
2012/8/2,85,94,78,0,,
2012/8/3,82,88,79,0.21,,
2012/8/4,86,94,81,0,,
2012/8/5,84,93,78,0,,
2012/8/6,86,95,78,0,,
2012/8/7,85,94,77,0,,
2012/8/8,80,86,78,1.12,,
2012/8/9,80,82,76,4.97,,
2012/8/10,82,88,79,0,,
2012/8/11,84,90,79,0.04,,
2012/8/12,85,92,79,0,,
2012/8/13,86,94,80,0.04,,
2012/8/14,86,94,80,0,,
2012/8/15,85,92,81,0,,
2012/8/16,82,87,79,0,,
2012/8/17,85,91,80,0,,
2012/8/18,89,97,82,0,,
2012/8/19,85,97,77,0.13,,
2012/8/20,84,92,77,0.17,,
2012/8/21,81,92,74,0.58,,
2012/8/22,73,78,71,0.05,,
2012/8/23,75,82,69,0.01,,
2012/8/24,78,86,72,0,,
2012/8/25,80,88,76,0.19,,
2012/8/26,82,88,76,0,,
2012/8/27,80,88,75,0.02,,
2012/8/28,78,83,75,0.12,,
2012/8/29,80,89,74,0.17,,
2012/8/30,82,91,76,0,,
2012/8/31,82,89,76,0,,
2012/9/1,80,87,74,0,,
2012/9/2,80,89,74,1.03,,
2012/9/3,74,77,72,0.17,,
2012/9/4,72,77,70,0,,
2012/9/5,74,83,65,0,,
2012/9/6,75,82,69,0,,
2012/9/7,78,88,73,0.06,,
2012/9/8,72,78,68,0.86,,
2012/9/9,69,71,68,0.49,,
2012/9/10,73,80,68,0,,
2012/9/11,74,81,68,0,,
2012/9/12,74,77,72,0.04,,
2012/9/13,68,72,66,0.06,,
2012/9/14,69,77,64,0,,
2012/9/15,70,80,60,0,,
2012/9/16,70,80,62,0,,
2012/9/17,69,78,62,0,,
2012/9/18,70,81,62,0,,
2012/9/19,71,82,60,0,,
2012/9/20,73,84,65,0,,
2012/9/21,72,76,70,0,,
2012/9/22,70,73,66,0,,
2012/9/23,71,79,64,0,,
2012/9/24,74,82,67,0,,
2012/9/25,72,81,66,0,,
2012/9/26,73,81,65,0,,
2012/9/27,74,83,70,0,,
2012/9/28,70,78,65,0,,
2012/9/29,64,76,56,0,,
2012/9/30,65,77,54,0,,
2012/10/1,64,79,52,0,,
2012/10/2,66,79,54,0,,
2012/10/3,67,77,62,0,,
2012/10/4,68,79,59,0,,
2012/10/5,69,73,64,0,,
2012/10/6,70,80,62,0,,
2012/10/7,70,78,63,0,,
2012/10/8,68,76,61,0,,
2012/10/9,68,79,63,0,,
2012/10/10,68,79,60,0,,
2012/10/11,66,76,57,0,,
2012/10/12,66,74,59,0,,
2012/10/13,67,71,63,0,,
2012/10/14,70,78,65,0,,
2012/10/15,70,78,64,0,,
2012/10/16,65,70,63,0.17,,
2012/10/17,62,69,55,0.02,,
2012/10/18,58,70,46,0,,
2012/10/19,62,72,54,0,,
2012/10/20,68,80,60,0,,
2012/10/21,71,81,65,0,,
2012/10/22,63,69,60,0.7,,
2012/10/23,58,69,48,0,,
2012/10/24,60,69,52,0,,
2012/10/25,63,69,59,0,,
2012/10/26,67,73,62,0.28,,
2012/10/27,65,72,60,0.77,,
2012/10/28,60,72,50,0,,
2012/10/29,60,66,55,0.09,,
2012/10/30,57,63,53,0.12,,
2012/10/31,55,65,46,0,,
2012/11/1,54,64,47,0,,
2012/11/2,58,67,50,0,,
2012/11/3,59,70,54,0.08,,
2012/11/4,52,61,45,0.04,,
2012/11/5,49,58,37,0,,
2012/11/6,49,60,38,0,,
2012/11/7,52,65,42,0,,
2012/11/8,55,59,52,0.05,,
2012/11/9,54,56,52,0.21,,
2012/11/10,56,58,54,0.13,,
2012/11/11,51,57,45,0,,
2012/11/12,49,62,36,0,,
2012/11/13,50,62,40,0,,
2012/11/14,47,58,36,0,,
2012/11/15,48,56,41,0,,
2012/11/16,50,54,47,0.03,,
2012/11/17,48,59,40,0,,
2012/11/18,49,62,40,0,,
2012/11/19,51,61,42,0,,
2012/11/20,52,59,45,0,,
2012/11/21,52,54,50,0.23,,
2012/11/22,52,54,50,0.49,,
2012/11/23,46,50,41,0.08,,
2012/11/24,42,50,34,0,,
2012/11/25,45,47,43,0.3,,
2012/11/26,42,48,39,0,,
2012/11/27,42,55,31,0,,
2012/11/28,50,61,44,0,,
2012/11/29,48,54,41,0,,
2012/11/30,49,55,46,0.04,,
2012/12/1,44,49,42,0.06,,
2012/12/2,43,47,39,0.34,,
2012/12/3,45,50,43,0,,
2012/12/4,40,50,31,0,,
2012/12/5,44,52,38,0,,
2012/12/6,39,49,30,0,,
2012/12/7,43,54,36,0,,
2012/12/8,39,51,32,0,,
2012/12/9,34,42,29,0,,
2012/12/10,36,43,29,0,,
2012/12/11,38,48,32,0,,
2012/12/12,40,48,33,0,,
2012/12/13,47,56,37,0,,
2012/12/14,45,53,42,0.13,,
2012/12/15,41,43,38,0.44,,
2012/12/16,45,46,42,0.01,,
2012/12/17,43,46,40,0,,
2012/12/18,35,40,31,0,,
2012/12/19,32,39,23,0,,
2012/12/20,40,44,33,0.28,,
2012/12/21,38,45,36,0.16,,
2012/12/22,37,38,36,0.08,,
2012/12/23,30,36,26,0,,
2012/12/24,30,40,21,0,,
2012/12/25,35,43,28,0,,
2012/12/26,34,36,32,0.19,,
2012/12/27,37,40,33,0.35,,
2012/12/28,38,39,37,0.1,,
2012/12/29,35,40,31,0.48,,
2012/12/30,28,34,23,0,,
2012/12/31,31,42,21,0,,
2013/1/1,38,51,26,,,
2013/1/2,31,39,,,,
2013/1/3,27,31,,,,
2013/1/4,29,33,21,0,,
2013/1/5,33,39,27,0,,
2013/1/6,34,38,30,,,
2013/1/7,33,40,,,,
2013/1/8,35,44,26,,,
2013/1/9,34,43,,,,
2013/1/10,33,,,,,
2013/1/11,36,48,,,,
2013/1/12,42,50,29,,,
2013/1/13,41,49,,0,,
2013/1/14,39,51,,0,,
2013/1/15,38,44,32,,,
2013/1/16,35,,,,,
2013/1/17,29,40,,,,
2013/1/18,31,43,20,,,
2013/1/19,42,,26,0,,
2013/1/20,44,49,39,0.09,,
2013/1/21,36,42,,0.11,,
2013/1/22,37,38,35,0.01,,
2013/1/23,38,,,,,
2013/1/24,36,43,,,,
2013/1/25,34,,27,,,
2013/1/26,41,,29,,,
2013/1/27,38,49,,,,
2013/1/28,45,,29,,,
2013/1/29,47,,,,,
2013/1/30,53,,38,0.06,,
2013/1/31,54,,49,1.09,,
2013/2/1,47,54,,0.01,,
2013/2/2,43,47,,0,,
2013/2/3,48,,40,0.12,,
2013/2/4,43,49,,0.33,,
2013/2/5,39,41,,0.12,,
2013/2/6,38,,,0,,
2013/2/7,29,,,0.02,,
2013/2/8,26,29,,0,,
